Order Date,Product Name,Category,Region,Quantity,Sales,Profit
08/14/2022,Laptop,Electronics,North,,7497.0,2241.59
N/A,Headphones,Accessories,South,3.0,1026.0,142.71
N/A,Laptop,Electronics,South,7.0,7392.0,2063.23
,Printer,Office,,4.0,2604.0,271.22
2023-11-23,Smartwatch,Electronics,North,6.0,1746.0,289.2
"Feb 23, 2024",Headphones,Accessories,West,6.0,5682.0,1365.87
24-06-2024,Mouse,Accessories,North,8.0,8664.0,
2023-07-08,,Electronics,West,3.0,1887.0,363.42
29-10-2024,Smartphone,Electronics,East,7.0,6013.0,1544.51
2024/01/05,Smartwatch,,North,2.0,1578.0,463.58
N/A,Camera,Electronics,South,3.0,285.0,38.37
2023/01/27,Laptop,Electronics,West,6.0,5448.0,963.82
2024-08-09,Printer,Office,,,1710.0,468.76
2022-11-03,Keyboard,Accessories,West,9.0,2817.0,432.67
2022-04-09,Smartphone,Electronics,,9.0,9117.0,1780.52
2023-08-09,Smartwatch,Electronics,South,2.0,274.0,42.37
2023-09-25,Keyboard,Accessories,South,6.0,6408.0,885.71
2022/05/16,Keyboard,Accessories,West,5.0,5755.0,1441.84
12/10/2024,Tablet,Electronics,West,3.0,2262.0,245.66
30-05-2024,,Accessories,East,7.0,1785.0,233.77
06/06/2023,Printer,Office,North,8.0,5128.0,657.87
01/04/2024,Camera,Electronics,South,8.0,5176.0,1400.82
2023/09/16,Keyboard,Accessories,North,5.0,1510.0,331.76
2023-03-17,Keyboard,Accessories,North,1.0,947.0,77.21
12/31/2023,Smartphone,Electronics,North,9.0,5427.0,731.33
09-04-2022,Smartwatch,Electronics,South,4.0,,507.87
2023-05-03,Tablet,Electronics,South,,,268.4
2024-05-10,Laptop,Electronics,North,,1054.0,288.15
08/18/2022,Smartwatch,Electronics,West,6.0,7026.0,1814.21
2022-07-14,Camera,Electronics,North,9.0,513.0,151.87
"Apr 29, 2024",Headphones,,South,2.0,2244.0,353.83
02/22/2024,Smartphone,Electronics,North,5.0,1785.0,134.95
2023-06-24,Keyboard,Accessories,South,5.0,,77.91
13-11-2024,Smartphone,Electronics,North,4.0,2516.0,689.29
"May 29, 2023",Monitor,Accessories,East,8.0,,1152.99
11-06-2023,Camera,Electronics,North,2.0,452.0,74.34
2022-03-05,Laptop,Electronics,South,7.0,5285.0,1338.58
19-03-2023,Smartphone,Electronics,North,6.0,4872.0,786.79
2023/08/22,Keyboard,Accessories,,5.0,2495.0,164.56
"Feb 19, 2022",Monitor,Accessories,West,1.0,442.0,82.73
2024-09-17,Printer,Office,East,9.0,8595.0,1312.19
2022-04-08,Keyboard,Accessories,,4.0,3528.0,411.5
06/10/2024,Laptop,Electronics,North,7.0,7777.0,746.84
11/05/2022,Unknown,Electronics,South,4.0,2008.0,451.68
03-05-2022,Mouse,Accessories,North,2.0,596.0,41.37
2024-12-25,Smartwatch,Electronics,East,9.0,4950.0,1402.67
2024/06/16,Keyboard,Accessories,South,2.0,630.0,86.07
2024/07/05,Camera,Electronics,North,6.0,6144.0,
2023-12-03,Monitor,Accessories,North,1.0,140.0,24.21
2024/01/30,Headphones,Accessories,East,2.0,2014.0,215.06
2024/08/06,Mouse,Accessories,West,2.0,384.0,99.02
2022-01-18,Printer,Office,East,7.0,3780.0,351.51
N/A,Monitor,Accessories,West,7.0,5047.0,
08/27/2022,Headphones,Accessories,South,3.0,,175.89
2023/10/14,Mouse,Accessories,West,8.0,528.0,53.91
2022/06/23,Keyboard,Accessories,East,9.0,6507.0,1045.14
2023-06-02,Camera,Electronics,,,5887.0,1035.5
2023-08-13,,Accessories,East,8.0,8224.0,1679.16
2022/03/12,Laptop,Electronics,South,3.0,723.0,115.25
2023-06-03,Mouse,,North,2.0,2272.0,504.72
"Jul 03, 2022",,Accessories,East,9.0,8640.0,1963.34
2023/09/14,Camera,Electronics,North,8.0,2984.0,631.81
2022-04-28,Smartphone,Electronics,East,2.0,606.0,150.95
"Apr 08, 2022",Monitor,Accessories,?,2.0,170.0,48.69
2022-03-21,Headphones,Accessories,East,9.0,5283.0,
2023-02-27,Smartwatch,Electronics,West,6.0,1350.0,356.88
2022/11/28,Headphones,Accessories,South,4.0,2500.0,467.34
11-02-2022,,Electronics,North,4.0,4648.0,689.85
2023-05-21,Printer,Office,North,5.0,650.0,93.41
09/14/2022,Monitor,Accessories,North,2.0,1538.0,97.15
2024-06-15,Smartwatch,Electronics,East,4.0,3928.0,325.32
03/23/2022,Headphones,Accessories,North,2.0,2258.0,175.86
09-06-2022,Monitor,Accessories,West,9.0,2988.0,447.93
2023-04-07,Headphones,Accessories,South,8.0,4136.0,810.82
2023-10-22,Mouse,Accessories,South,7.0,3605.0,387.82
2023-08-10,Smartwatch,Electronics,West,,1656.0,469.28
24-12-2022,Printer,Office,West,8.0,7072.0,2113.06
2024/09/04,Keyboard,Accessories,South,8.0,5368.0,542.52
2024-01-22,,Electronics,East,4.0,1356.0,374.79
06/26/2024,Printer,,South,6.0,1326.0,338.66
2024-10-26,Printer,Office,East,1.0,730.0,55.72
"May 10, 2024",Headphones,Accessories,,4.0,4664.0,294.05
2023-12-04,Laptop,Electronics,North,8.0,3528.0,593.11
03/19/2023,,Accessories,West,3.0,1497.0,190.59
2023-04-21,Tablet,Electronics,North,3.0,2628.0,781.94
2022-11-12,Laptop,Electronics,West,4.0,4196.0,655.29
,Monitor,Accessories,South,7.0,1204.0,
"Aug 23, 2023",Printer,Office,West,7.0,7119.0,1555.05
12-05-2024,Tablet,Electronics,West,8.0,1848.0,351.02
,,Electronics,South,,2232.0,531.12
2024/12/19,Mouse,Accessories,West,6.0,5190.0,898.86
01/28/2022,Smartphone,Electronics,West,3.0,1830.0,403.42
2022-01-29,Mouse,Accessories,West,1.0,1033.0,302.68
11/01/2022,Smartwatch,Electronics,South,7.0,2324.0,611.7
2023/06/04,,Accessories,North,2.0,1942.0,235.42
2022-03-27,Printer,Office,South,7.0,5740.0,1615.9
2022-10-22,Smartwatch,Electronics,South,9.0,6435.0,1096.88
2022-03-29,Mouse,Accessories,North,2.0,1168.0,172.18
08/26/2022,Tablet,Electronics,South,9.0,7362.0,441.36
,Smartwatch,Electronics,West,2.0,862.0,105.97
2023-10-25,Mouse,,West,1.0,956.0,167.16
"Jun 07, 2022",Smartphone,Electronics,West,7.0,,770.3
N/A,Keyboard,Accessories,East,9.0,,100.0
N/A,Keyboard,Accessories,West,2.0,1816.0,129.24
2023-04-25,Monitor,Accessories,East,4.0,596.0,105.89
03/24/2024,Mouse,Accessories,East,,1233.0,346.9
2023-01-09,Headphones,Accessories,West,1.0,1055.0,88.61
"Nov 13, 2022",Tablet,Electronics,East,2.0,952.0,112.39
2023-03-04,Mouse,Accessories,West,,312.0,40.47
12-02-2022,Tablet,Electronics,South,2.0,294.0,35.05
2022-03-28,Smartwatch,Electronics,North,2.0,474.0,
2023-06-02,Camera,Electronics,East,2.0,788.0,195.15
15-05-2022,Mouse,Accessories,,8.0,2760.0,156.53
2023-10-14,Laptop,Electronics,North,4.0,908.0,219.79
17-10-2022,Smartphone,Electronics,East,1.0,593.0,133.01
07/16/2023,Headphones,,,6.0,1698.0,193.42
23-09-2024,Printer,Office,,1.0,546.0,124.1
08/11/2022,Laptop,Electronics,West,5.0,4380.0,275.84
2023/06/11,Camera,Electronics,West,4.0,2472.0,594.62
2024-04-01,Smartphone,Electronics,East,4.0,1996.0,396.63
,Camera,Electronics,West,5.0,2525.0,699.74
2022/07/05,Headphones,Accessories,West,9.0,4041.0,517.23
2024-07-16,Keyboard,Accessories,South,3.0,858.0,246.86
2022-12-14,Keyboard,Accessories,,9.0,4221.0,1238.6
02/16/2023,Tablet,Electronics,East,2.0,858.0,73.49
2024-12-05,Keyboard,Accessories,North,1.0,776.0,172.19
2023-08-23,Laptop,Electronics,North,7.0,3654.0,871.81
"Feb 14, 2024",Headphones,Accessories,East,3.0,384.0,45.99
"Sep 16, 2023",Printer,,West,5.0,535.0,43.47
N/A,Headphones,Accessories,North,9.0,7992.0,1979.53
2024-07-04,Mouse,Accessories,North,7.0,3892.0,350.57
26-02-2024,Tablet,Electronics,East,3.0,2637.0,468.6
"Feb 12, 2024",Mouse,Accessories,South,8.0,8664.0,2349.68
2023/10/03,Smartwatch,Electronics,South,,918.0,116.87
2024-01-17,Monitor,Accessories,West,5.0,5625.0,1006.95
06/02/2023,Tablet,Electronics,West,6.0,6030.0,511.7
2022-04-22,,Office,?,8.0,432.0,98.44
02/21/2024,Laptop,Electronics,South,6.0,1884.0,190.58
2023-02-21,Laptop,Electronics,East,9.0,9225.0,2526.27
N/A,Printer,Office,North,2.0,954.0,71.0
2023/02/07,Smartwatch,Electronics,West,8.0,7072.0,1983.42
2024-08-07,Smartphone,Electronics,North,,342.0,89.67
,Printer,Office,South,4.0,2440.0,410.86
"Jan 22, 2024",Mouse,Accessories,South,5.0,510.0,82.47
10/12/2023,Smartphone,Electronics,South,1.0,192.0,16.47
2023/09/26,Mouse,Accessories,East,5.0,3600.0,712.3
2024-06-01,Camera,Electronics,West,7.0,2597.0,766.32
N/A,Camera,Electronics,East,4.0,772.0,215.62
2023-08-06,Mouse,,West,2.0,646.0,180.5
2024-03-29,Smartphone,Electronics,East,7.0,2947.0,809.46
2023-02-21,Laptop,Electronics,South,5.0,880.0,255.9
"Feb 11, 2022",,Electronics,West,3.0,1038.0,219.69
2024-08-05,Printer,Office,West,1.0,714.0,209.69
04-08-2023,Laptop,Electronics,South,4.0,1792.0,506.56
08/21/2022,Headphones,Accessories,East,6.0,5874.0,
N/A,,Electronics,East,6.0,2496.0,332.08
2023-12-13,Smartwatch,Electronics,West,3.0,795.0,60.34
2023-01-26,Smartphone,Electronics,East,7.0,7238.0,1597.03
2023-08-27,Tablet,Electronics,South,1.0,430.0,83.33
"Jan 10, 2022",Headphones,Accessories,West,4.0,1728.0,239.64
2022/04/07,Monitor,Accessories,South,3.0,1833.0,314.79
2023/10/23,Monitor,Accessories,North,7.0,7280.0,1682.79
2024-03-01,Smartwatch,Electronics,South,1.0,814.0,197.91
2023-03-06,Printer,Office,South,8.0,4696.0,410.03
2023-07-27,Mouse,Accessories,,5.0,1190.0,235.64
2024-01-16,Printer,Office,East,1.0,591.0,39.06
2023/11/29,Mouse,Accessories,North,9.0,,2203.56
06-04-2024,Laptop,Electronics,,6.0,1500.0,183.31
2024-07-26,Smartwatch,Electronics,North,,300.0,48.69
2023-05-31,Smartwatch,Electronics,North,9.0,1098.0,106.97
05/28/2024,Monitor,Accessories,West,4.0,2336.0,509.49
10/05/2022,Camera,Electronics,North,5.0,410.0,40.96
10/09/2023,Mouse,Accessories,South,9.0,594.0,51.49
N/A,Smartwatch,Electronics,East,2.0,,38.93
2023-03-25,Tablet,Electronics,South,2.0,1298.0,123.9
2024-03-28,Tablet,Electronics,North,5.0,895.0,180.64
2023-07-31,Keyboard,Accessories,West,4.0,2828.0,539.43
2023-11-15,Tablet,Electronics,West,3.0,813.0,188.94
2024-06-19,Monitor,Accessories,West,4.0,1800.0,
24-07-2024,Tablet,Electronics,West,1.0,99.0,12.79
"Sep 15, 2022",Headphones,Accessories,West,8.0,7576.0,1703.42
24-01-2024,Smartwatch,Electronics,East,3.0,1317.0,71.02
2024-03-21,Smartwatch,Electronics,?,3.0,957.0,120.27
"Jan 17, 2022",Mouse,Accessories,South,4.0,1316.0,244.13
2024-12-20,Headphones,Accessories,South,6.0,5346.0,351.93
2023-03-07,Smartphone,Electronics,East,1.0,464.0,66.26
2022-09-28,Keyboard,Accessories,North,7.0,3752.0,835.34
2024-07-01,Keyboard,Accessories,West,6.0,1962.0,301.57
11/27/2024,Smartphone,Electronics,South,6.0,2310.0,202.98
01-03-2023,Tablet,Electronics,East,4.0,3028.0,685.23
2023-07-22,Monitor,Accessories,North,3.0,,
N/A,Tablet,Electronics,South,3.0,3393.0,313.45
2024-11-08,,Electronics,North,3.0,1209.0,320.61
11/18/2022,,Accessories,East,8.0,5784.0,1276.57
03/10/2022,Laptop,,West,9.0,3078.0,285.05
2024/01/18,Printer,Office,South,4.0,2464.0,602.3
2024-12-14,Camera,Electronics,West,5.0,2445.0,146.6
02/24/2023,Keyboard,Accessories,North,8.0,5312.0,841.13
"Mar 31, 2022",Keyboard,Accessories,South,1.0,657.0,101.85
2024-05-17,Keyboard,Accessories,South,3.0,2580.0,173.89
2022-10-05,Laptop,Electronics,East,8.0,4624.0,893.74
"Nov 22, 2023",Smartwatch,Electronics,North,2.0,1258.0,146.7
N/A,Camera,Electronics,East,7.0,,398.23
2023-05-24,Monitor,Accessories,West,3.0,1359.0,152.85
"Nov 28, 2024",,Electronics,North,1.0,104.0,18.67
2023-03-01,Headphones,,South,3.0,1785.0,93.17
04-06-2022,Monitor,Accessories,North,8.0,,1748.26
27-05-2023,Smartphone,Electronics,West,6.0,4188.0,1231.16
25-06-2022,Smartwatch,Electronics,South,8.0,3520.0,359.84
2023-08-12,Camera,Electronics,East,3.0,2280.0,365.17
"Jul 09, 2024",Printer,Office,,9.0,2484.0,655.54
2024-04-17,Tablet,Electronics,West,3.0,1248.0,348.19
2023-12-12,,Electronics,West,2.0,850.0,
,Printer,Office,East,4.0,,150.13
05/30/2022,Headphones,Accessories,North,1.0,465.0,26.5
2024-05-28,Printer,Office,West,1.0,293.0,29.58
,Tablet,Electronics,North,,9234.0,2523.67
"Dec 01, 2022",Tablet,Electronics,North,2.0,1298.0,239.45
2024-08-07,Printer,Office,East,9.0,9477.0,2443.62
2024-05-29,Printer,Office,South,7.0,6713.0,457.99
04/25/2022,Laptop,Electronics,South,5.0,5700.0,999.26
2024-07-29,Camera,Electronics,West,6.0,4146.0,700.46
11-10-2023,Tablet,Electronics,North,8.0,6968.0,704.55
"Sep 09, 2024",Camera,Electronics,East,2.0,1054.0,243.5
2022-03-15,Keyboard,Accessories,West,3.0,1983.0,453.09
2023-10-26,Keyboard,,South,5.0,875.0,70.72
25-09-2023,Printer,Office,?,2.0,,63.01
2024-07-17,Headphones,,West,6.0,5370.0,1045.1
2024-01-10,Monitor,Accessories,?,8.0,3624.0,1071.43
2024-09-22,Smartwatch,Electronics,West,,1932.0,301.16
2022-09-05,Smartphone,Electronics,North,7.0,6020.0,384.74
"May 02, 2024",Headphones,Accessories,East,,1775.0,234.67
2023-03-09,,,West,3.0,,382.09
21-09-2024,,Accessories,East,6.0,6720.0,1113.56
2022-04-06,Mouse,Accessories,East,7.0,5047.0,1356.23
2022-03-07,Unknown,Electronics,East,5.0,3735.0,957.13
02/26/2024,Keyboard,Accessories,East,5.0,1250.0,120.74
11-01-2022,Tablet,Electronics,North,7.0,2751.0,548.05
2023-07-14,Laptop,Electronics,East,9.0,468.0,58.98
2023-07-06,Printer,Office,?,4.0,632.0,114.82
2022-09-15,Keyboard,Accessories,,7.0,798.0,219.2
2022-01-28,Smartwatch,Electronics,South,5.0,1295.0,104.26
"Dec 10, 2024",Camera,Electronics,West,4.0,3360.0,540.38
06/11/2023,Camera,Electronics,North,5.0,995.0,
20-12-2024,Smartwatch,Electronics,East,5.0,550.0,28.72
"Feb 27, 2023",Monitor,Accessories,West,8.0,5384.0,724.8
2023/11/19,Printer,Office,East,3.0,3534.0,489.06
N/A,Smartphone,Electronics,West,,,890.05
2023/11/27,Smartwatch,Electronics,East,6.0,5508.0,1632.37
2022-01-27,Headphones,Accessories,East,1.0,966.0,202.53
07/04/2024,Mouse,,South,4.0,460.0,92.24
06/26/2023,Smartphone,Electronics,North,6.0,7026.0,459.4
,Smartphone,Electronics,South,5.0,910.0,116.47
08/22/2022,Monitor,Accessories,West,9.0,5796.0,1729.18
2022-09-28,Monitor,Accessories,North,3.0,1050.0,292.64
2024-05-28,Mouse,Accessories,West,1.0,1043.0,151.13
2022-10-08,Printer,Office,South,3.0,3330.0,503.85
2022-01-19,Mouse,,East,8.0,1896.0,448.53
"Apr 29, 2023",Camera,Electronics,West,5.0,5170.0,1248.66
2023/04/24,Printer,Office,North,2.0,466.0,25.04
2023-06-15,Mouse,Accessories,North,8.0,6032.0,1636.61
N/A,Camera,Electronics,South,1.0,1084.0,103.06
09/20/2023,Keyboard,Accessories,North,2.0,490.0,45.34
2022/06/30,Monitor,Accessories,North,6.0,558.0,57.01
N/A,Monitor,Accessories,East,4.0,4024.0,
N/A,Mouse,Accessories,East,4.0,1560.0,461.15
2024-03-08,Laptop,Electronics,North,1.0,126.0,
08-10-2023,Mouse,Accessories,South,7.0,,827.87
2023-10-10,Headphones,Accessories,West,5.0,2665.0,532.76
"Apr 05, 2023",Headphones,Accessories,South,4.0,200.0,
,Smartwatch,Electronics,East,2.0,186.0,32.48
2024-10-12,Monitor,,South,8.0,5456.0,898.06
N/A,Smartwatch,Electronics,West,9.0,3321.0,540.67
2024-02-13,Headphones,Accessories,North,,3766.0,914.49
"May 07, 2022",,Accessories,,,3150.0,498.63
2022/05/19,Laptop,Electronics,,2.0,646.0,110.13
2022-08-12,Smartphone,Electronics,South,5.0,2665.0,369.73
"Oct 13, 2023",,Electronics,North,9.0,1467.0,384.22
"Jul 05, 2024",Tablet,Electronics,North,7.0,4620.0,990.79
2023-03-17,Tablet,Electronics,West,8.0,1184.0,148.69
01-11-2023,Camera,Electronics,East,1.0,113.0,20.07
"Oct 02, 2024",Printer,Office,East,8.0,3336.0,492.76
09-04-2023,Smartphone,Electronics,,4.0,4224.0,477.33
,Headphones,Accessories,North,3.0,1098.0,144.24
2024-03-10,Camera,Electronics,,8.0,,351.82
2022/05/08,Printer,,North,8.0,5616.0,723.42
,,Office,North,7.0,4676.0,520.38
19-07-2022,Smartwatch,Electronics,North,,2370.0,641.23
24-01-2023,Mouse,Accessories,West,7.0,4487.0,688.76
2024-10-01,Camera,Electronics,North,6.0,,1754.15
N/A,Keyboard,Accessories,South,8.0,2960.0,878.11
"Mar 24, 2022",Smartwatch,Electronics,East,1.0,897.0,250.78
03/25/2023,Smartphone,Electronics,East,2.0,1178.0,120.51
2023-01-20,Smartwatch,Electronics,,2.0,1026.0,64.51
05/22/2022,Printer,Office,South,1.0,1148.0,89.04
2023-02-15,Printer,Office,West,7.0,3185.0,765.41
2022-03-03,Smartphone,Electronics,East,7.0,5180.0,463.35
2022-11-02,Headphones,Accessories,South,5.0,2025.0,295.13
12/24/2024,Tablet,Electronics,North,9.0,1359.0,187.72
2023-03-30,Camera,Electronics,South,4.0,1836.0,462.52
,Tablet,Electronics,West,2.0,702.0,112.04
2024-12-07,Smartphone,Electronics,West,8.0,6576.0,1337.38
2024-03-07,Smartwatch,Electronics,West,2.0,1428.0,
2023/01/08,Camera,Electronics,North,7.0,6853.0,1259.03
,Camera,Electronics,West,2.0,1492.0,
"Apr 29, 2024",Printer,Office,North,6.0,1938.0,146.73
2023-01-08,Camera,Electronics,South,5.0,905.0,70.91
2022-02-25,Printer,Office,North,3.0,2571.0,510.01
08-04-2024,Tablet,Electronics,,4.0,,127.81
,Smartwatch,Electronics,South,9.0,8712.0,1034.27
2024/07/23,Monitor,Accessories,East,4.0,1308.0,368.28
"Mar 06, 2024",Smartphone,Electronics,?,4.0,2648.0,707.32
"Mar 18, 2022",Camera,Electronics,South,9.0,9810.0,1666.96
N/A,Headphones,Accessories,North,3.0,3291.0,274.1
2022-09-22,,Electronics,North,1.0,758.0,96.44
,Keyboard,Accessories,East,7.0,2436.0,715.14
2024-06-01,Smartwatch,,North,7.0,,163.16
2022-10-20,Smartphone,Electronics,,8.0,4240.0,519.72
2024-09-05,Monitor,,East,8.0,5416.0,403.52
2023-07-16,Smartphone,Electronics,East,8.0,1728.0,477.7
2023-07-15,Keyboard,Accessories,West,9.0,6309.0,801.15
,Keyboard,Accessories,North,8.0,3400.0,758.57
2022/04/29,Laptop,Electronics,East,1.0,403.0,72.45
N/A,Keyboard,,South,4.0,2108.0,375.62
30-09-2022,Headphones,Accessories,West,2.0,1090.0,296.12
2022-11-06,Keyboard,Accessories,North,7.0,1274.0,317.92
N/A,Mouse,Accessories,South,3.0,1056.0,70.54
01-06-2023,Mouse,Accessories,North,9.0,5247.0,921.09
,Mouse,Accessories,West,7.0,6006.0,1595.22
2024/01/18,Monitor,Accessories,West,5.0,5415.0,1261.65
2022-02-24,Smartphone,Electronics,West,1.0,632.0,81.54
31-01-2024,Printer,Office,West,,6160.0,947.96
2023-05-26,Printer,Office,South,1.0,857.0,172.91
2023-01-28,Tablet,,East,1.0,169.0,22.99
01-10-2023,Tablet,Electronics,West,7.0,1463.0,175.13
2022-12-18,Camera,Electronics,East,8.0,7528.0,1283.07
2022/12/24,Smartwatch,Electronics,West,2.0,1158.0,227.61
,Monitor,Accessories,West,4.0,200.0,20.25
,Smartphone,Electronics,West,2.0,1514.0,180.67
2024-07-07,Smartwatch,Electronics,South,7.0,2632.0,738.93
N/A,Keyboard,Accessories,North,1.0,358.0,77.84
N/A,Camera,Electronics,East,8.0,2360.0,653.3
2023-08-29,Keyboard,Accessories,South,5.0,5275.0,594.29
06-04-2023,Monitor,Accessories,East,9.0,1719.0,251.85
,Smartphone,Electronics,West,6.0,1956.0,434.03
N/A,Keyboard,Accessories,West,3.0,1875.0,152.07
2022-06-13,Monitor,Accessories,South,4.0,984.0,157.72
20-08-2023,Camera,Electronics,South,4.0,3616.0,789.63
,Tablet,Electronics,West,5.0,4560.0,1180.8
2024-09-14,Smartphone,,West,8.0,7496.0,2019.32
2022/08/17,,Electronics,North,,5070.0,889.97
2022-04-21,Smartwatch,Electronics,North,5.0,4505.0,1351.28
N/A,,Electronics,South,2.0,1916.0,503.83
2024-08-28,Camera,Electronics,West,7.0,8113.0,1103.57
"Aug 13, 2022",Laptop,Electronics,North,9.0,1809.0,392.44
2023-09-01,Laptop,Electronics,South,3.0,1227.0,229.75
2023/07/20,Laptop,Electronics,South,,2040.0,124.65
22-12-2022,Tablet,Electronics,West,6.0,6324.0,629.2
"Mar 25, 2023",Printer,,North,3.0,2724.0,521.24
05/14/2023,Laptop,Electronics,South,1.0,1188.0,110.32
2024-01-23,Keyboard,Accessories,East,8.0,,1561.07
2023-03-25,Laptop,Electronics,South,9.0,5553.0,1432.76
2022-08-27,Smartphone,Electronics,South,2.0,970.0,262.19
2022-07-15,Keyboard,Accessories,,5.0,940.0,56.7
2024-07-08,Printer,Office,East,1.0,1175.0,171.51
2022-11-07,Laptop,Electronics,East,9.0,4860.0,1425.54
2022-10-18,Headphones,Accessories,North,1.0,987.0,207.69
2024/05/17,Camera,Electronics,East,7.0,2968.0,485.13
N/A,Mouse,Accessories,East,3.0,2172.0,364.77
"Jan 01, 2022",Headphones,Accessories,South,7.0,3941.0,628.96
06/22/2022,Headphones,Accessories,North,7.0,2261.0,566.36
2022-07-15,Smartwatch,Electronics,West,9.0,8802.0,2519.93
03/15/2023,Printer,,South,5.0,3025.0,
2022-01-16,Printer,Office,North,4.0,4428.0,600.55
10/28/2024,Mouse,Accessories,West,9.0,7344.0,1417.84
"Aug 23, 2024",Keyboard,Accessories,East,4.0,2236.0,167.78
24-11-2024,Smartphone,Electronics,South,8.0,536.0,57.08
20-10-2024,Monitor,Accessories,North,5.0,1980.0,249.22
2022-01-26,Printer,,East,6.0,2100.0,202.86
2023-04-16,Smartwatch,,West,3.0,1497.0,122.76
"Jul 18, 2024",Laptop,Electronics,North,6.0,4200.0,1013.7
2022-11-21,Headphones,Accessories,,2.0,1242.0,191.82
2022-11-29,,Electronics,South,5.0,1570.0,312.81
N/A,Monitor,Accessories,East,4.0,428.0,86.62
2023-02-02,Printer,Office,South,1.0,914.0,270.74
2024-12-13,Tablet,Electronics,North,3.0,465.0,98.93
2022-08-27,Smartwatch,Electronics,North,2.0,1062.0,83.49
2022/05/26,Unknown,Electronics,South,8.0,8720.0,1984.11
02/04/2024,Mouse,Accessories,South,6.0,1308.0,343.61
"Dec 12, 2024",Headphones,Accessories,South,,8514.0,1291.97
2023-02-07,Tablet,Electronics,,2.0,1212.0,151.07
24-04-2023,Headphones,Accessories,,4.0,2576.0,503.57
26-09-2023,Keyboard,Accessories,East,8.0,4800.0,606.19
10/02/2022,Smartwatch,Electronics,East,5.0,1440.0,274.54
2022-09-12,Smartwatch,Electronics,North,9.0,10251.0,737.45
,Smartphone,Electronics,North,7.0,3038.0,570.98
2022-11-24,Monitor,Accessories,,9.0,6993.0,1945.56
"Mar 07, 2024",Monitor,Accessories,East,4.0,1632.0,247.88
2024-10-07,Keyboard,Accessories,,9.0,,1704.8
2022-08-29,Camera,Electronics,North,9.0,9657.0,1187.22
2022-01-31,Smartwatch,Electronics,East,5.0,4405.0,450.83
2023-12-14,Keyboard,,East,4.0,1720.0,360.78
13-08-2023,Camera,Electronics,South,7.0,4557.0,234.62
2024/12/12,Headphones,Accessories,West,7.0,2380.0,431.43
2022/02/11,Headphones,Accessories,North,8.0,456.0,74.99
2023-11-16,Camera,Electronics,,6.0,6534.0,355.03
2022-03-04,Smartphone,Electronics,North,6.0,3456.0,307.46
2022-06-29,Keyboard,Accessories,West,9.0,8163.0,2352.46
2023-08-28,Headphones,,North,6.0,4656.0,601.71
16-09-2022,Smartphone,Electronics,West,2.0,966.0,241.54
"Dec 02, 2022",Mouse,Accessories,East,4.0,2580.0,669.67
2022-10-02,Camera,Electronics,South,9.0,8127.0,1906.5
2022-05-19,Smartwatch,Electronics,South,4.0,2128.0,614.05
06/05/2022,Smartphone,Electronics,South,9.0,6417.0,
2022-06-11,Keyboard,Accessories,East,7.0,3997.0,494.78
14-03-2023,Laptop,Electronics,West,1.0,879.0,149.52
17-11-2023,Laptop,Electronics,North,3.0,2415.0,538.39
2024-09-27,Camera,Electronics,West,4.0,1064.0,314.84
2022-02-17,Mouse,Accessories,South,4.0,1156.0,
2022-05-12,Smartphone,Electronics,North,1.0,1184.0,218.27
2022-02-05,Keyboard,Accessories,South,3.0,1950.0,211.16
2022-08-29,Laptop,Electronics,South,4.0,1088.0,295.09
"Dec 04, 2023",Printer,Office,,6.0,4380.0,
2024-04-20,Camera,Electronics,South,1.0,998.0,196.17
2024-05-25,Smartphone,Electronics,East,6.0,5766.0,675.17
10/09/2024,Tablet,Electronics,West,6.0,3120.0,274.65
07-03-2022,Printer,Office,East,7.0,637.0,68.11
2023-10-26,Laptop,Electronics,West,6.0,3306.0,
05/31/2022,Monitor,,South,6.0,,726.72
2022-09-16,Camera,Electronics,South,7.0,5971.0,502.14
"Nov 22, 2023",Laptop,Electronics,North,2.0,750.0,77.68
2024-04-26,Tablet,Electronics,North,3.0,2379.0,523.0
08/21/2022,Camera,Electronics,North,1.0,699.0,108.94
2023-01-16,Camera,Electronics,West,9.0,6876.0,1895.24
02/02/2022,Monitor,Accessories,North,8.0,1800.0,494.02
2024-07-11,Tablet,Electronics,South,5.0,1255.0,236.25
2022-06-04,Smartwatch,Electronics,,9.0,1998.0,
2022-11-26,Headphones,Accessories,East,1.0,307.0,80.19
2024/06/25,Printer,Office,West,1.0,,54.87
01-11-2023,Monitor,Accessories,South,6.0,1506.0,407.73
2024-10-26,Tablet,Electronics,North,8.0,2464.0,216.51
2023-05-12,,Electronics,South,2.0,322.0,42.03
03/04/2023,Printer,Office,West,4.0,1100.0,100.02
N/A,Keyboard,Accessories,South,4.0,2188.0,265.54
22-12-2023,Printer,Office,West,9.0,2934.0,473.34
04-11-2022,Headphones,Accessories,South,8.0,9224.0,514.06
"Dec 15, 2022",Monitor,,East,,2436.0,142.81
"Sep 23, 2022",Smartwatch,Electronics,West,4.0,972.0,
10/03/2024,Laptop,Electronics,South,6.0,5484.0,540.4
10/17/2024,Camera,Electronics,West,8.0,3152.0,337.36
"Mar 22, 2024",Keyboard,Accessories,East,8.0,6032.0,870.17
04/10/2023,Camera,Electronics,West,7.0,6384.0,1324.49
"Jul 10, 2023",Printer,Office,East,5.0,3705.0,707.08
11/04/2022,Smartwatch,Electronics,South,6.0,5580.0,394.03
