,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,percentage
998,2022-08-01,Camera,Electronics,South,6.0,828.0,47.91,5.786231884057971
999,2023-02-19,Tablet,Electronics,North,2.0,1874.0,333.86,17.8153681963714
1000,2023-08-02,Mouse,Accessories,East,1.0,1032.0,291.41,28.237403100775193
1001,2023-06-26,Keyboard,Accessories,East,3.0,3264.0,556.86,17.060661764705884
1002,2022-11-26,Smartphone,Electronics,West,1.0,877.0,110.99,12.65564424173318
1003,2022-05-23,Camera,Electronics,North,3.0,924.0,183.18,19.824675324675326
1004,2023-04-26,Camera,Electronics,West,3.0,417.0,114.42,27.43884892086331
1005,2024-02-21,Laptop,Electronics,West,5.0,2670.0,155.89,5.838576779026217
1006,2023-05-18,Headphones,Accessories,West,9.0,10134.0,1334.37,13.167258732978093
1007,2022-01-19,Monitor,Accessories,North,5.0,5500.0,1230.98,22.381454545454545
1008,2024-06-16,Laptop,Electronics,West,7.0,1092.0,274.77,25.16208791208791
1009,2023-06-24,Monitor,Accessories,West,5.0,3255.0,332.54,10.216282642089094
1010,2022-06-28,Tablet,Electronics,West,5.0,5645.0,1320.86,23.398759964570417
1011,2024-03-20,Smartphone,Electronics,North,9.0,7578.0,466.87,6.160860385325943
1012,2023-04-21,Keyboard,Accessories,South,9.0,6282.0,1594.61,25.383794969754852
1013,2023-12-12,Keyboard,Accessories,North,8.0,6880.0,1570.91,22.832994186046513
1014,2022-10-30,Smartphone,Electronics,East,6.0,3288.0,249.02,7.57360097323601
1015,2023-11-06,Printer,Office,North,3.0,3522.0,883.41,25.08262350936968
1016,2022-10-08,Smartwatch,Electronics,West,2.0,1518.0,87.6,5.770750988142292
1017,2023-06-17,Tablet,Electronics,North,7.0,2457.0,690.55,28.105413105413103
1018,2024-01-09,Headphones,Accessories,West,1.0,309.0,62.08,20.09061488673139
1019,2022-01-24,Monitor,Accessories,North,6.0,6192.0,717.46,11.586886304909562
1020,2022-04-06,Camera,Electronics,East,5.0,4235.0,747.96,17.661393152302242
1021,2022-08-13,Smartwatch,Electronics,North,9.0,7128.0,457.11,6.412878787878788
1022,2024-07-23,Tablet,Electronics,North,5.0,5660.0,641.69,11.337279151943463
1023,2024-05-23,Smartphone,Electronics,South,1.0,787.0,120.38,15.296060991105465
1024,2022-11-13,Mouse,Accessories,West,3.0,375.0,107.26,28.60266666666667
1025,2023-08-19,Camera,Electronics,South,4.0,296.0,44.79,15.131756756756756
1026,2022-01-01,Keyboard,Accessories,East,6.0,6372.0,570.75,8.957156308851225
1027,2023-11-08,Camera,Electronics,South,7.0,2240.0,580.47,25.913839285714285
1028,2023-05-06,Smartwatch,Electronics,East,7.0,6258.0,1347.74,21.536273569830616
1029,2024-01-02,Printer,Office,West,8.0,3816.0,574.57,15.056865828092244
1030,2022-01-09,Smartphone,Electronics,South,4.0,3868.0,819.26,21.180455015511892
1031,2023-06-27,Monitor,Accessories,North,1.0,777.0,211.31,27.195624195624195
1032,2024-05-28,Monitor,Accessories,North,3.0,1347.0,196.59,14.59465478841871
1033,2023-05-17,Laptop,Electronics,East,9.0,7272.0,500.32,6.880088008800881
1034,2024-09-28,Printer,Office,North,6.0,5724.0,857.33,14.977812718378757
1035,2023-05-18,Laptop,Electronics,East,3.0,1947.0,239.63,12.307652799178223
1036,2024-07-04,Keyboard,Accessories,East,6.0,2670.0,782.28,29.29887640449438
1037,2023-12-10,Mouse,Accessories,East,8.0,4136.0,1056.54,25.544970986460346
1038,2022-05-07,Tablet,Electronics,North,6.0,4332.0,348.61,8.047322253000925
1039,2024-07-01,Monitor,Accessories,North,8.0,1600.0,305.3,19.08125
1040,2023-10-28,Tablet,Electronics,East,7.0,5075.0,471.21,9.284926108374384
1041,2022-07-27,Tablet,Electronics,South,6.0,4152.0,1065.46,25.66136801541426
1042,2022-05-13,Printer,Office,East,7.0,5635.0,1665.01,29.547648624667254
1043,2022-09-16,Smartwatch,Electronics,East,3.0,3108.0,220.97,7.109716859716859
1044,2022-07-13,Camera,Electronics,South,6.0,4260.0,504.82,11.850234741784037
1045,2022-07-31,Headphones,Accessories,North,3.0,2712.0,751.52,27.710914454277287
1046,2023-08-13,Smartphone,Electronics,West,8.0,7776.0,498.6,6.412037037037037
1047,2022-05-08,Laptop,Electronics,East,4.0,2896.0,522.82,18.05317679558011
1048,2023-05-07,Tablet,Electronics,North,2.0,1902.0,388.83,20.44321766561514
1049,2022-01-29,Smartwatch,Electronics,North,7.0,3255.0,814.85,25.03379416282642
1050,2023-05-09,Smartwatch,Electronics,East,9.0,4698.0,1167.9,24.859514687100894
1051,2024-11-07,Smartphone,Electronics,West,8.0,7424.0,1878.07,25.297279094827584
1052,2022-01-26,Printer,Office,East,1.0,498.0,58.3,11.706827309236948
1053,2023-08-30,Headphones,Accessories,East,1.0,111.0,27.91,25.144144144144143
1054,2023-08-18,Laptop,Electronics,North,8.0,7520.0,1201.4,15.976063829787234
1055,2024-07-17,Laptop,Electronics,South,4.0,3244.0,357.55,11.021886559802713
1056,2024-04-26,Smartphone,Electronics,South,7.0,5229.0,1058.26,20.238286479250334
1057,2022-10-19,Smartwatch,Electronics,North,9.0,5202.0,1271.47,24.44194540561323
1058,2022-03-15,Keyboard,Accessories,West,3.0,438.0,67.43,15.394977168949772
1059,2023-02-14,Keyboard,Accessories,East,6.0,6900.0,1109.73,16.08304347826087
1060,2022-09-11,Unknown,Electronics,East,3.0,369.0,36.07,9.775067750677508
1061,2024-01-17,Laptop,Electronics,West,4.0,4140.0,1229.85,29.70652173913043
1062,2024-04-13,Printer,Office,South,3.0,1086.0,188.65,17.37108655616943
1063,2023-03-03,Mouse,Accessories,South,2.0,2134.0,269.53,12.630271790065603
1064,2022-06-16,Laptop,Electronics,North,6.0,5310.0,637.81,12.011487758945385
1065,2023-01-28,Smartwatch,Electronics,West,9.0,10206.0,592.77,5.808054085831863
1066,2022-05-18,Mouse,Accessories,West,4.0,1208.0,351.47,29.095198675496693
1067,2024-06-19,Smartwatch,Electronics,South,3.0,945.0,135.59,14.348148148148148
1068,2023-11-22,Smartphone,Electronics,West,4.0,3684.0,1009.1,27.3914223669924
1069,2024-02-23,Headphones,Accessories,East,2.0,1262.0,190.02,15.05705229793978
1070,2022-06-24,Mouse,Accessories,South,3.0,3504.0,807.65,23.04937214611872
1071,2022-12-15,Printer,Office,East,6.0,4464.0,1122.37,25.142697132616487
1072,2024-02-04,Laptop,Electronics,East,4.0,1324.0,227.2,17.16012084592145
1073,2023-07-17,Camera,Electronics,East,6.0,4140.0,451.27,10.90024154589372
1074,2024-04-03,Mouse,Accessories,West,8.0,2384.0,120.28,5.045302013422819
1075,2024-11-01,Keyboard,Accessories,North,7.0,8071.0,435.51,5.395985627555445
1076,2022-10-25,Keyboard,Accessories,North,3.0,2400.0,297.07,12.377916666666666
1077,2023-07-01,Smartwatch,Electronics,East,6.0,3570.0,265.62,7.440336134453782
1078,2022-03-27,Laptop,Electronics,East,3.0,1758.0,245.92,13.988623435722412
1079,2023-08-06,Monitor,Accessories,North,4.0,3072.0,394.2,12.83203125
1080,2023-08-16,Mouse,Accessories,South,5.0,2185.0,136.1,6.22883295194508
1081,2023-02-03,Smartphone,Electronics,North,8.0,7664.0,1251.65,16.331550104384135
1082,2024-03-13,Headphones,Accessories,West,5.0,1710.0,338.1,19.771929824561404
1083,2024-08-17,Printer,Office,South,2.0,1878.0,386.28,20.568690095846645
1084,2023-07-22,Tablet,Electronics,South,1.0,569.0,141.33,24.838312829525485
1085,2022-12-19,Smartwatch,Electronics,South,3.0,432.0,36.84,8.527777777777779
1086,2023-09-18,Tablet,Electronics,East,9.0,9828.0,1300.68,13.234432234432237
1087,2022-05-17,Smartwatch,Electronics,South,3.0,2187.0,491.13,22.45679012345679
1088,2023-10-24,Monitor,Accessories,South,5.0,5105.0,1003.4,19.655239960822723
1089,2022-12-09,Headphones,Accessories,South,3.0,1392.0,345.78,24.84051724137931
1090,2022-11-07,Smartphone,Electronics,North,2.0,744.0,110.81,14.893817204301078
1091,2023-06-05,Smartwatch,Electronics,South,4.0,1724.0,233.21,13.527262180974478
1092,2023-07-28,Mouse,Accessories,South,4.0,356.0,59.15,16.615168539325843
1093,2022-12-07,Tablet,Electronics,North,8.0,4064.0,543.9,13.383366141732283
1094,2024-05-06,Camera,Electronics,North,5.0,1030.0,64.81,6.292233009708738
1095,2023-02-25,Tablet,Electronics,North,9.0,8973.0,471.86,5.258664883539507
1096,2022-12-14,Keyboard,Accessories,North,2.0,794.0,128.5,16.183879093198993
1097,2023-06-14,Tablet,Electronics,North,3.0,1416.0,220.7,15.586158192090394
1098,2022-04-02,Tablet,Electronics,South,3.0,2103.0,541.35,25.74179743223966
1099,2024-06-20,Camera,Electronics,West,3.0,861.0,173.49,20.149825783972126
1100,2024-05-19,Headphones,Accessories,West,3.0,2367.0,222.26,9.389945078158005
1101,2023-07-01,Laptop,Electronics,East,4.0,3216.0,962.49,29.928171641791046
1102,2024-07-25,Smartwatch,Electronics,East,4.0,4324.0,833.11,19.267113783533766
1103,2023-08-12,Keyboard,Accessories,West,8.0,8992.0,2018.64,22.44928825622776
1104,2024-07-24,Laptop,Electronics,West,6.0,360.0,22.16,6.155555555555556
1105,2022-07-26,Tablet,Electronics,South,3.0,2067.0,479.39,23.192549588776004
1106,2022-02-09,Tablet,Electronics,South,1.0,552.0,115.74,20.967391304347824
1107,2022-04-25,Mouse,Accessories,South,7.0,1428.0,289.65,20.283613445378148
1108,2022-10-30,Tablet,Electronics,North,6.0,6402.0,1366.28,21.341455795064043
1109,2023-06-09,Monitor,Accessories,East,9.0,657.0,185.95,28.302891933028917
1110,2023-01-13,Mouse,Accessories,West,7.0,5327.0,950.7,17.846818096489585
1111,2023-11-04,Laptop,Electronics,East,4.0,2892.0,863.47,29.857192254495157
1112,2024-08-07,Laptop,Electronics,West,9.0,2772.0,432.77,15.612193362193361
1113,2022-12-07,Mouse,Accessories,East,6.0,2742.0,334.48,12.198395331874545
1114,2023-01-16,Smartphone,Electronics,North,8.0,8896.0,1154.96,12.98291366906475
1115,2022-01-26,Headphones,Accessories,South,7.0,4186.0,655.53,15.660057333970375
1116,2024-11-14,Tablet,Electronics,East,9.0,5238.0,1152.42,22.00114547537228
1117,2022-10-20,Mouse,Accessories,North,3.0,2982.0,452.22,15.164989939637827
1118,2024-01-17,Keyboard,Accessories,West,5.0,2675.0,671.6,25.106542056074765
1119,2024-07-30,Printer,Office,East,4.0,2396.0,608.5,25.396494156928213
1120,2023-09-09,Smartwatch,Electronics,North,4.0,304.0,34.73,11.424342105263156
1121,2022-09-12,Printer,Office,North,5.0,1230.0,158.23,12.864227642276422
1122,2024-01-27,Headphones,Accessories,South,2.0,396.0,46.33,11.699494949494948
1123,2023-08-17,Mouse,Accessories,East,9.0,2349.0,244.18,10.395061728395062
1124,2022-01-15,Printer,Office,East,7.0,5957.0,1433.85,24.070001678697327
1125,2024-12-04,Headphones,Accessories,East,3.0,1989.0,299.79,15.07239819004525
1126,2023-03-10,Camera,Electronics,South,4.0,4480.0,592.82,13.232589285714285
1127,2024-10-02,Mouse,Accessories,East,1.0,109.0,10.35,9.495412844036696
1128,2024-04-07,Smartphone,Electronics,South,4.0,2380.0,594.86,24.994117647058825
1129,2022-08-22,Printer,Office,South,8.0,2592.0,432.37,16.680941358024693
1130,2023-08-12,Laptop,Electronics,East,6.0,5112.0,1289.47,25.224374021909235
1131,2023-04-02,Smartwatch,Electronics,North,8.0,9392.0,1753.08,18.665672913117547
1132,2024-10-21,Laptop,Electronics,West,2.0,2386.0,381.83,16.002933780385582
1133,2023-04-19,Smartphone,Electronics,West,2.0,604.0,102.52,16.97350993377483
1134,2022-10-02,Smartwatch,Electronics,East,2.0,2216.0,650.27,29.344314079422386
1135,2023-06-06,Mouse,Accessories,East,4.0,1168.0,220.22,18.85445205479452
1136,2022-01-26,Monitor,Accessories,West,7.0,4088.0,230.43,5.636741682974559
1137,2022-02-24,Keyboard,Accessories,West,7.0,2597.0,152.09,5.856372737774356
1138,2023-08-22,Smartwatch,Electronics,West,3.0,2151.0,322.03,14.97117619711762
1139,2024-08-09,Laptop,Electronics,East,6.0,462.0,71.22,15.415584415584416
1140,2022-10-23,Mouse,Accessories,North,7.0,5957.0,1077.86,18.094007050528788
1141,2023-12-13,Smartphone,Electronics,West,6.0,6978.0,2028.63,29.07179707652623
1142,2024-10-20,Headphones,Accessories,South,1.0,282.0,72.5,25.70921985815603
1143,2023-05-12,Camera,Electronics,East,1.0,157.0,27.65,17.611464968152866
1144,2024-06-16,Mouse,Accessories,East,9.0,8082.0,1783.55,22.068176194011382
1145,2024-04-20,Tablet,Electronics,East,8.0,3976.0,1170.36,29.435613682092555
1146,2023-12-26,Smartphone,Electronics,East,9.0,828.0,59.99,7.245169082125604
1147,2023-08-02,Camera,Electronics,North,4.0,3924.0,298.07,7.596075433231396
1148,2024-06-07,Printer,Office,West,5.0,1035.0,187.12,18.079227053140098
1149,2023-05-02,Camera,Electronics,East,1.0,1120.0,127.32,11.367857142857142
1150,2023-06-25,Smartwatch,Electronics,East,4.0,660.0,83.96,12.721212121212119
1151,2022-05-11,Tablet,Electronics,East,7.0,4669.0,1088.15,23.305847076461774
1152,2022-02-27,Keyboard,Accessories,North,4.0,2724.0,229.47,8.424008810572687
1153,2023-09-14,Headphones,Accessories,West,8.0,5312.0,1583.0,29.800451807228917
1154,2024-10-09,Printer,Office,East,7.0,8057.0,1652.27,20.507260767034875
1155,2024-03-16,Unknown,Accessories,South,8.0,9416.0,2125.54,22.573704333050127
1156,2023-07-12,Mouse,Accessories,West,1.0,527.0,27.45,5.208728652751423
1157,2022-11-09,Keyboard,Accessories,North,2.0,1160.0,206.49,17.800862068965518
1158,2022-03-29,Mouse,Accessories,West,5.0,5430.0,310.86,5.724861878453039
1159,2024-01-15,Tablet,Electronics,South,7.0,6874.0,454.53,6.612307244690137
1160,2023-12-07,Printer,Office,East,8.0,8952.0,1825.37,20.390638963360143
1161,2022-08-27,Mouse,Accessories,South,7.0,4340.0,383.9,8.845622119815667
1162,2022-01-16,Laptop,Electronics,West,9.0,7650.0,2130.82,27.85385620915033
1163,2024-04-03,Smartwatch,Electronics,West,8.0,6328.0,412.76,6.52275600505689
1164,2022-08-19,Keyboard,Accessories,West,2.0,1312.0,344.0,26.21951219512195
1165,2022-03-19,Camera,Electronics,South,2.0,840.0,153.61,18.28690476190476
1166,2023-12-30,Monitor,Accessories,North,8.0,6520.0,1113.12,17.072392638036806
1167,2022-10-20,Laptop,Electronics,North,3.0,1950.0,116.12,5.954871794871795
1168,2023-10-16,Camera,Electronics,South,6.0,5928.0,1177.2,19.858299595141702
1169,2023-06-04,Smartphone,Electronics,West,4.0,356.0,23.4,6.573033707865168
1170,2022-05-13,Monitor,Accessories,East,7.0,7791.0,907.96,11.653959697086382
1171,2023-08-21,Tablet,Electronics,North,2.0,684.0,183.85,26.878654970760234
1172,2024-01-05,Smartphone,Electronics,East,7.0,3857.0,447.99,11.614985740212601
1173,2024-09-07,Camera,Electronics,North,5.0,3250.0,699.99,21.538153846153847
1174,2023-08-03,Printer,Office,North,6.0,1194.0,79.62,6.668341708542715
1175,2023-05-07,Laptop,Electronics,West,6.0,3486.0,320.91,9.205679862306368
1176,2022-08-05,Monitor,Accessories,West,7.0,1554.0,370.97,23.871943371943374
1177,2022-11-15,Headphones,Accessories,West,4.0,3616.0,745.75,20.623617256637168
1178,2023-02-01,Mouse,Accessories,West,5.0,3350.0,986.33,29.442686567164177
1179,2023-11-30,Camera,Electronics,South,3.0,3126.0,870.95,27.861484325015994
1180,2024-12-27,Laptop,Electronics,West,3.0,1368.0,302.29,22.097222222222225
1181,2024-12-21,Unknown,Accessories,East,9.0,7083.0,1353.39,19.107581533248624
1182,2024-01-28,Printer,Office,East,2.0,1994.0,453.74,22.755265797392177
1183,2024-02-29,Unknown,Accessories,South,1.0,975.0,125.85,12.907692307692306
1184,2024-05-24,Smartwatch,Electronics,West,2.0,626.0,159.49,25.477635782747605
1185,2024-05-19,Monitor,Accessories,East,8.0,5632.0,1620.04,28.764914772727273
1186,2024-09-10,Printer,Office,West,3.0,2568.0,734.6,28.605919003115265
1187,2023-09-12,Tablet,Electronics,East,7.0,5285.0,629.07,11.902932828760644
1188,2023-11-08,Camera,Electronics,East,2.0,516.0,122.77,23.79263565891473
1189,2022-05-31,Monitor,Accessories,East,3.0,2139.0,503.08,23.519401589527817
1190,2024-04-01,Headphones,Accessories,South,5.0,3445.0,202.15,5.867924528301887
1191,2023-08-05,Printer,Office,West,6.0,3006.0,730.14,24.28942115768463
1192,2023-03-10,Monitor,Accessories,North,5.0,3350.0,389.95,11.640298507462687
1193,2022-05-13,Monitor,Accessories,West,8.0,6160.0,684.71,11.115422077922078
1194,2024-12-19,Smartwatch,Electronics,South,7.0,7700.0,1573.41,20.433896103896103
1195,2024-06-17,Smartwatch,Electronics,West,5.0,2095.0,193.93,9.256801909307876
1196,2024-09-25,Camera,Electronics,North,5.0,5990.0,1548.62,25.853422370617697
1197,2024-12-27,Smartwatch,Electronics,North,2.0,1206.0,307.02,25.457711442786067
1198,2023-01-14,Laptop,Electronics,East,3.0,426.0,50.8,11.92488262910798
1199,2024-06-29,Laptop,Electronics,East,5.0,5465.0,546.33,9.996889295516926
1200,2022-02-16,Mouse,Accessories,West,9.0,7362.0,1866.65,25.355202390654714
1201,2022-05-14,Keyboard,Accessories,East,4.0,2284.0,576.59,25.24474605954466
1202,2024-08-07,Monitor,Accessories,North,8.0,7200.0,804.53,11.174027777777777
1203,2024-03-04,Smartwatch,Electronics,West,3.0,735.0,134.53,18.303401360544218
1204,2023-01-31,Monitor,Accessories,East,3.0,2964.0,446.54,15.065452091767881
1205,2022-05-14,Printer,Office,West,3.0,1563.0,221.62,14.179142674344211
1206,2023-07-03,Mouse,Accessories,North,2.0,416.0,71.68,17.230769230769234
1207,2023-03-07,Camera,Electronics,South,8.0,2624.0,294.24,11.213414634146341
1208,2023-12-24,Headphones,Accessories,East,8.0,8200.0,1978.93,24.13329268292683
1209,2022-09-30,Printer,Office,East,5.0,3085.0,413.52,13.404213938411669
1210,2024-12-07,Keyboard,Accessories,South,6.0,3198.0,913.76,28.57285803627267
1211,2022-11-22,Mouse,Accessories,South,6.0,2940.0,609.99,20.74795918367347
1212,2022-10-09,Tablet,Electronics,South,8.0,9392.0,891.07,9.487542589437819
1213,2022-10-21,Monitor,Accessories,West,1.0,312.0,43.01,13.78525641025641
1214,2023-11-24,Laptop,Electronics,East,9.0,7731.0,1459.74,18.88164532402018
1215,2023-06-23,Tablet,Electronics,West,1.0,1081.0,229.32,21.21369102682701
1216,2023-08-16,Smartphone,Electronics,West,6.0,1926.0,393.01,20.405503634475597
1217,2024-12-29,Laptop,Electronics,South,9.0,8550.0,1970.98,23.052397660818713
1218,2023-08-24,Monitor,Accessories,North,4.0,2468.0,457.51,18.53768233387358
1219,2023-09-04,Tablet,Electronics,West,3.0,801.0,90.34,11.278401997503122
1220,2023-01-03,Laptop,Electronics,East,9.0,2655.0,701.11,26.407156308851228
1221,2023-11-30,Smartwatch,Electronics,West,8.0,3928.0,700.38,17.830448065173115
1222,2024-02-03,Headphones,Accessories,West,9.0,7695.0,1749.26,22.7324236517219
1223,2022-04-14,Smartwatch,Electronics,North,7.0,1519.0,403.63,26.57208689927584
1224,2024-01-19,Tablet,Electronics,West,3.0,3549.0,996.05,28.06565229642153
1225,2024-09-12,Laptop,Electronics,East,3.0,1656.0,378.84,22.8768115942029
1226,2023-12-24,Monitor,Accessories,South,1.0,1161.0,210.87,18.16279069767442
1227,2024-09-28,Monitor,Accessories,East,1.0,359.0,78.17,21.774373259052926
1228,2024-03-23,Headphones,Accessories,East,2.0,130.0,11.1,8.538461538461538
1229,2022-09-26,Mouse,Accessories,South,8.0,4248.0,831.54,19.574858757062145
1230,2024-09-25,Keyboard,Accessories,East,2.0,876.0,224.01,25.571917808219176
1231,2023-01-03,Camera,Electronics,West,9.0,9180.0,2752.84,29.98736383442266
1232,2022-10-16,Tablet,Electronics,East,9.0,720.0,192.83,26.781944444444445
1233,2024-05-07,Smartphone,Electronics,West,5.0,2985.0,698.22,23.390954773869346
1234,2024-08-13,Printer,Office,South,6.0,6276.0,1396.25,22.2474506054812
1235,2023-01-13,Mouse,Accessories,East,7.0,7966.0,955.8,11.99849359779061
1236,2023-03-14,Headphones,Accessories,East,8.0,4200.0,854.89,20.35452380952381
1237,2024-10-15,Keyboard,Accessories,South,8.0,5040.0,465.36,9.233333333333334
1238,2023-09-11,Mouse,Accessories,East,1.0,856.0,87.69,10.244158878504672
1239,2023-07-20,Monitor,Accessories,West,5.0,5230.0,385.77,7.376099426386233
1240,2024-12-07,Laptop,Electronics,East,6.0,5508.0,360.28,6.541031227305736
1241,2023-06-06,Smartphone,Electronics,North,1.0,258.0,27.01,10.468992248062015
1242,2023-07-13,Smartphone,Electronics,East,1.0,677.0,88.41,13.059084194977844
1243,2024-09-09,Smartphone,Electronics,South,5.0,4370.0,1255.36,28.726773455377575
1244,2023-01-06,Keyboard,Accessories,East,3.0,372.0,57.51,15.45967741935484
1245,2023-04-19,Printer,Office,South,7.0,1659.0,127.48,7.684147076552141
1246,2023-03-02,Smartphone,Electronics,West,2.0,1132.0,290.56,25.667844522968196
1247,2024-10-05,Smartwatch,Electronics,East,5.0,1815.0,468.62,25.819283746556476
1248,2023-11-15,Smartphone,Electronics,West,1.0,1128.0,73.74,6.537234042553192
1249,2024-10-30,Monitor,Accessories,East,6.0,1170.0,104.63,8.942735042735043
1250,2022-08-01,Smartwatch,Electronics,North,5.0,4420.0,380.69,8.61289592760181
1251,2024-02-29,Smartphone,Electronics,West,6.0,456.0,69.15,15.164473684210527
1252,2024-02-25,Tablet,Electronics,North,2.0,1458.0,154.79,10.616598079561042
1253,2024-06-24,Monitor,Accessories,West,7.0,2989.0,197.58,6.610237537638007
1254,2024-12-20,Camera,Electronics,North,4.0,3424.0,845.68,24.69859813084112
1255,2024-11-16,Laptop,Electronics,North,8.0,6760.0,1097.63,16.237130177514793
1256,2023-09-25,Smartphone,Electronics,West,1.0,111.0,13.61,12.26126126126126
1257,2023-09-06,Printer,Office,North,5.0,3275.0,222.29,6.7874809160305345
1258,2024-09-08,Headphones,Accessories,North,3.0,2508.0,498.69,19.88397129186603
1259,2024-09-01,Keyboard,Accessories,South,8.0,904.0,202.35,22.383849557522122
1260,2024-09-05,Printer,Office,West,3.0,1506.0,427.84,28.40903054448871
1261,2022-01-29,Smartphone,Electronics,East,7.0,2968.0,728.94,24.559973045822105
1262,2022-03-17,Mouse,Accessories,South,5.0,4200.0,746.86,17.78238095238095
1263,2024-11-25,Printer,Office,East,3.0,3282.0,492.59,15.00883607556368
1264,2023-03-30,Laptop,Electronics,North,6.0,3924.0,762.96,19.4434250764526
1265,2023-09-12,Headphones,Accessories,South,6.0,420.0,65.62,15.623809523809525
1266,2024-06-28,Printer,Office,West,4.0,1544.0,106.02,6.866580310880829
1267,2023-05-10,Keyboard,Accessories,North,4.0,3184.0,478.27,15.021042713567839
1268,2023-10-11,Monitor,Accessories,West,1.0,59.0,10.32,17.491525423728817
1269,2022-08-03,Headphones,Accessories,East,5.0,1620.0,325.87,20.11543209876543
1270,2024-02-06,Mouse,Accessories,West,9.0,2736.0,407.22,14.883771929824563
1271,2024-04-11,Monitor,Accessories,South,4.0,1064.0,274.47,25.79605263157895
1272,2024-06-18,Camera,Electronics,South,7.0,2667.0,363.5,13.629546306711662
1273,2024-12-18,Laptop,Electronics,East,1.0,58.0,11.25,19.396551724137932
1274,2022-11-23,Smartphone,Electronics,East,9.0,6102.0,947.91,15.53441494591937
1275,2024-05-17,Smartphone,Electronics,North,8.0,9408.0,552.44,5.87202380952381
1276,2024-10-13,Keyboard,Accessories,North,9.0,9900.0,576.8,5.826262626262626
1277,2024-10-16,Keyboard,Accessories,North,2.0,430.0,114.91,26.72325581395349
1278,2023-12-09,Camera,Electronics,South,4.0,4176.0,980.11,23.470067049808428
1279,2023-02-10,Camera,Electronics,South,4.0,3084.0,348.38,11.296368352788585
1280,2022-03-31,Mouse,Accessories,West,7.0,8008.0,1593.65,19.900724275724276
1281,2024-06-12,Smartwatch,Electronics,South,4.0,4608.0,963.5,20.909288194444446
1282,2023-09-04,Printer,Office,South,1.0,566.0,169.17,29.8886925795053
1283,2022-12-02,Laptop,Electronics,East,7.0,945.0,75.21,7.958730158730158
1284,2022-11-12,Smartwatch,Electronics,North,4.0,2200.0,484.33,22.014999999999997
1285,2024-12-06,Monitor,Accessories,West,5.0,3505.0,678.18,19.348930099857345
1286,2024-10-20,Monitor,Accessories,North,5.0,4590.0,650.05,14.16230936819172
1287,2023-05-04,Monitor,Accessories,North,4.0,2092.0,467.02,22.324091778202675
1288,2024-05-09,Mouse,Accessories,South,8.0,3568.0,334.13,9.364630044843048
1289,2023-12-07,Smartphone,Electronics,West,9.0,10404.0,2028.21,19.494521337946942
1290,2022-12-10,Printer,Office,South,9.0,7029.0,1005.58,14.306160193484137
1291,2024-01-03,Smartphone,Electronics,North,2.0,258.0,64.12,24.852713178294575
1292,2024-10-29,Smartwatch,Electronics,East,9.0,1134.0,267.26,23.567901234567902
1293,2024-04-09,Smartwatch,Electronics,West,9.0,3231.0,670.85,20.762921696069327
1294,2024-09-05,Tablet,Electronics,South,7.0,3591.0,266.59,7.423837371205791
1295,2023-03-17,Smartphone,Electronics,South,5.0,5930.0,1193.32,20.12344013490725
1296,2024-07-15,Headphones,Accessories,West,2.0,1344.0,297.99,22.171875000000004
1297,2023-03-20,Laptop,Electronics,East,1.0,920.0,98.31,10.685869565217391
1298,2022-08-28,Printer,Office,North,9.0,5454.0,385.51,7.0683901723505675
1299,2022-01-12,Laptop,Electronics,West,8.0,9512.0,663.23,6.972560975609757
1300,2023-01-21,Mouse,Accessories,North,4.0,2972.0,827.46,27.841857335127862
1301,2022-10-24,Tablet,Electronics,West,4.0,1004.0,240.13,23.917330677290835
1302,2024-12-25,Headphones,Accessories,West,2.0,1944.0,332.55,17.10648148148148
1303,2023-09-18,Monitor,Accessories,East,5.0,5055.0,1200.09,23.740652818991094
1304,2022-07-18,Smartwatch,Electronics,West,2.0,128.0,8.33,6.5078125
1305,2024-03-09,Smartphone,Electronics,East,3.0,633.0,163.03,25.755134281200633
1306,2022-12-14,Printer,Office,South,3.0,2523.0,506.7,20.08323424494649
1307,2023-11-06,Printer,Office,West,1.0,196.0,39.6,20.20408163265306
1308,2022-02-11,Unknown,Office,East,9.0,4212.0,552.96,13.128205128205128
1309,2024-03-28,Monitor,Accessories,North,1.0,63.0,17.29,27.444444444444443
1310,2023-07-02,Mouse,Accessories,South,8.0,2752.0,394.66,14.340843023255815
1311,2024-09-03,Laptop,Electronics,East,8.0,8032.0,466.19,5.804158366533865
1312,2022-01-21,Tablet,Electronics,West,6.0,3702.0,407.34,11.0032414910859
1313,2022-10-17,Smartwatch,Electronics,East,8.0,456.0,90.24,19.789473684210527
1314,2023-02-10,Camera,Electronics,West,7.0,5355.0,1143.16,21.347525676937444
1315,2022-11-24,Laptop,Electronics,East,1.0,735.0,139.31,18.95374149659864
1316,2022-10-03,Keyboard,Accessories,West,3.0,2082.0,346.53,16.64409221902017
1317,2022-03-13,Laptop,Electronics,East,5.0,1160.0,227.13,19.580172413793104
1318,2022-01-14,Printer,Office,West,3.0,2817.0,588.47,20.889953851615196
1319,2024-03-05,Monitor,Accessories,East,3.0,1464.0,264.67,18.078551912568308
1320,2023-07-15,Keyboard,Accessories,West,1.0,1147.0,133.48,11.637314734088926
1321,2023-02-11,Laptop,Electronics,North,2.0,330.0,66.57,20.17272727272727
1322,2023-07-12,Monitor,Accessories,North,4.0,2176.0,250.89,11.529871323529411
