,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
7170,TXN_5261036,Other,5,3.0,15.0,Cash,Takeaway,2023-10-03
7171,TXN_7978452,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-10-03
7172,TXN_9869593,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-10-03
7173,TXN_9553579,Cake,2,3.0,6.0,Credit Card,In-store,2023-10-03
7174,TXN_5329431,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-10-03
7175,TXN_5005674,Salad,4,5.0,20.0,Credit Card,In-store,2023-10-03
7176,TXN_4643515,Other,1,4.0,4.0,Digital Wallet,In-store,2023-10-03
7177,TXN_8668840,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-10-03
7178,TXN_1351151,Smoothie,3,4.0,4.0,Credit Card,Takeaway,2023-10-03
7179,TXN_8237192,Sandwich,3,4.0,12.0,Other,Takeaway,2023-10-03
7180,TXN_2743397,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-10-03
7181,TXN_3068204,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-10-03
7182,TXN_3710523,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-10-03
7183,TXN_3655322,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-10-03
7184,TXN_4835929,Coffee,2,2.0,4.0,Other,In-store,2023-10-03
7185,TXN_7926510,Salad,4,5.0,20.0,Cash,Takeaway,2023-10-03
7186,TXN_1863866,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-10-03
7187,TXN_9407000,Sandwich,4,4.0,16.0,Other,Takeaway,2023-10-03
7188,TXN_1449065,Salad,2,5.0,10.0,Cash,Takeaway,2023-10-03
7189,TXN_1672443,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-10-03
7190,TXN_1443201,Cookie,5,1.0,5.0,Credit Card,In-store,2023-10-03
7191,TXN_5908362,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-03
7192,TXN_1313701,Cookie,2,1.0,2.0,Other,Takeaway,2023-10-03
7193,TXN_7367134,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-10-03
7194,TXN_1205020,Tea,5,1.5,7.5,Cash,Takeaway,2023-10-03
7195,TXN_9124680,Cookie,2,1.0,2.0,Cash,Takeaway,2023-10-03
7196,TXN_4554194,Smoothie,3,3.0,12.0,Credit Card,Takeaway,2023-10-04
7197,TXN_2346296,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-10-04
7198,TXN_2927909,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-10-04
7199,TXN_5660244,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-10-04
7200,TXN_6817889,Tea,1,1.5,1.5,Other,Takeaway,2023-10-04
7201,TXN_2275799,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-10-04
7202,TXN_9262803,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-10-04
7203,TXN_4747863,Cookie,2,1.0,2.0,Digital Wallet,In-store,2023-10-04
7204,TXN_3539062,Salad,2,5.0,10.0,Digital Wallet,In-store,2023-10-04
7205,TXN_4660753,Juice,3,3.0,3.0,Credit Card,Takeaway,2023-10-04
7206,TXN_5774784,Cake,5,3.0,15.0,Other,In-store,2023-10-04
7207,TXN_5404249,Other,1,4.0,4.0,Other,Takeaway,2023-10-04
7208,TXN_5189465,Cookie,4,1.0,4.0,Other,Takeaway,2023-10-04
7209,TXN_3844347,Sandwich,4,3.0,16.0,Cash,Takeaway,2023-10-04
7210,TXN_5297299,Coffee,5,2.0,10.0,Other,Takeaway,2023-10-04
7211,TXN_8942133,Salad,3,5.0,15.0,Cash,Takeaway,2023-10-04
7212,TXN_2565449,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-10-04
7213,TXN_1237674,Other,3,1.5,4.5,Credit Card,Takeaway,2023-10-04
7214,TXN_1652596,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-04
7215,TXN_7251108,Other,3,3.0,9.0,Credit Card,In-store,2023-10-04
7216,TXN_9929732,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-10-04
7217,TXN_2057961,Juice,2,3.0,6.0,Other,In-store,2023-10-04
7218,TXN_6315590,Tea,5,1.5,7.5,Other,In-store,2023-10-04
7219,TXN_3105786,Smoothie,3,4.0,12.0,Other,In-store,2023-10-04
7220,TXN_2256622,Cookie,2,3.0,2.0,Cash,In-store,2023-10-04
7221,TXN_5368297,Smoothie,2,4.0,8.0,Other,Takeaway,2023-10-04
7222,TXN_6763296,Coffee,5,3.0,10.0,Cash,Takeaway,2023-10-04
7223,TXN_3642982,Coffee,5,2.0,10.0,Cash,Takeaway,2023-10-04
7224,TXN_6369875,Tea,5,1.5,7.5,Cash,Takeaway,2023-10-04
7225,TXN_3241510,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-10-05
7226,TXN_9810868,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-10-05
7227,TXN_8885727,Tea,2,1.5,3.0,Cash,Takeaway,2023-10-05
7228,TXN_1804335,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-10-05
7229,TXN_9175519,Cake,4,3.0,12.0,Other,Takeaway,2023-10-05
7230,TXN_8386792,Coffee,3,2.0,6.0,Other,In-store,2023-10-05
7231,TXN_8014766,Other,1,4.0,4.0,Other,Takeaway,2023-10-05
7232,TXN_2936975,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-10-05
7233,TXN_1228888,Cookie,1,1.0,1.0,Credit Card,In-store,2023-10-05
7234,TXN_2703095,Salad,1,5.0,5.0,Other,Takeaway,2023-10-05
7235,TXN_7876388,Cookie,4,1.0,4.0,Cash,In-store,2023-10-05
7236,TXN_2681833,Other,3,1.0,3.0,Digital Wallet,In-store,2023-10-05
7237,TXN_7167980,Smoothie,3,4.0,12.0,Other,Takeaway,2023-10-05
7238,TXN_6188394,Juice,5,3.0,15.0,Credit Card,In-store,2023-10-05
7239,TXN_4356564,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-10-05
7240,TXN_7072883,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-10-05
7241,TXN_7027560,Other,5,1.5,7.5,Other,In-store,2023-10-05
7242,TXN_2490699,Coffee,1,2.0,2.0,Cash,Takeaway,2023-10-05
7243,TXN_8209124,Coffee,2,2.0,4.0,Cash,Takeaway,2023-10-05
7244,TXN_2488232,Tea,2,1.5,3.0,Other,Takeaway,2023-10-05
7245,TXN_2199236,Smoothie,5,4.0,20.0,Other,Takeaway,2023-10-06
7246,TXN_9190969,Coffee,1,2.0,2.0,Other,In-store,2023-10-06
7247,TXN_5780931,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-10-06
7248,TXN_4433211,Other,3,3.0,9.0,Other,Takeaway,2023-10-06
7249,TXN_2108125,Coffee,1,2.0,2.0,Credit Card,In-store,2023-10-06
7250,TXN_5209716,Other,3,1.0,5.0,Cash,Takeaway,2023-10-06
7251,TXN_8510511,Coffee,4,2.0,8.0,Other,Takeaway,2023-10-06
7252,TXN_1829391,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-10-06
7253,TXN_6017034,Cake,4,3.0,12.0,Other,Takeaway,2023-10-06
7254,TXN_4908458,Tea,4,1.5,6.0,Other,Takeaway,2023-10-06
7255,TXN_6491662,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-10-06
7256,TXN_9878237,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-10-06
7257,TXN_1707251,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-10-06
7258,TXN_4565754,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-10-06
7259,TXN_1740742,Tea,4,1.5,6.0,Digital Wallet,In-store,2023-10-06
7260,TXN_5896728,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-10-06
7261,TXN_7551023,Salad,5,5.0,25.0,Cash,Takeaway,2023-10-06
7262,TXN_3040823,Smoothie,1,4.0,4.0,Other,In-store,2023-10-06
7263,TXN_9871971,Smoothie,3,4.0,12.0,Other,Takeaway,2023-10-06
7264,TXN_8365857,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-06
7265,TXN_2260070,Salad,1,5.0,5.0,Cash,Takeaway,2023-10-06
7266,TXN_6779377,Smoothie,5,4.0,20.0,Other,In-store,2023-10-06
7267,TXN_2741928,Cake,1,3.0,3.0,Digital Wallet,In-store,2023-10-06
7268,TXN_3463281,Cake,5,3.0,15.0,Other,Takeaway,2023-10-06
7269,TXN_2625464,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-10-06
7270,TXN_9036067,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-10-06
7271,TXN_7954368,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-10-06
7272,TXN_4943715,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-10-06
7273,TXN_3554772,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-10-06
7274,TXN_4852852,Smoothie,2,4.0,8.0,Other,Takeaway,2023-10-06
7275,TXN_7004303,Other,3,4.0,12.0,Cash,In-store,2023-10-06
7276,TXN_3444569,Other,1,4.0,4.0,Credit Card,Takeaway,2023-10-07
7277,TXN_6587151,Smoothie,4,3.0,16.0,Credit Card,Takeaway,2023-10-07
7278,TXN_7511351,Tea,4,1.5,6.0,Cash,Takeaway,2023-10-07
7279,TXN_5052998,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-10-07
7280,TXN_9867948,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-10-07
7281,TXN_9470260,Coffee,5,2.0,10.0,Other,In-store,2023-10-07
7282,TXN_4215488,Salad,5,5.0,25.0,Other,In-store,2023-10-07
7283,TXN_6738516,Sandwich,3,4.0,20.0,Cash,Takeaway,2023-10-07
7284,TXN_8188818,Tea,2,1.5,3.0,Other,Takeaway,2023-10-07
7285,TXN_7497565,Cookie,4,1.0,4.0,Other,Takeaway,2023-10-07
7286,TXN_9018195,Cake,5,3.0,15.0,Cash,Takeaway,2023-10-07
7287,TXN_2008137,Coffee,4,2.0,8.0,Other,Takeaway,2023-10-07
7288,TXN_4496616,Salad,5,5.0,25.0,Other,Takeaway,2023-10-07
7289,TXN_9907327,Salad,3,5.0,10.0,Credit Card,Takeaway,2023-10-07
7290,TXN_3894173,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-07
7291,TXN_7480853,Smoothie,2,3.0,8.0,Digital Wallet,In-store,2023-10-07
7292,TXN_1576076,Coffee,3,2.0,6.0,Cash,Takeaway,2023-10-07
7293,TXN_7218719,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-07
7294,TXN_5813015,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-10-07
7295,TXN_2134911,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-10-07
7296,TXN_4631228,Other,1,3.0,3.0,Digital Wallet,Takeaway,2023-10-07
7297,TXN_1643870,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-10-07
7298,TXN_8813311,Juice,5,3.0,15.0,Other,In-store,2023-10-07
7299,TXN_3790025,Other,1,4.0,4.0,Cash,Takeaway,2023-10-07
7300,TXN_6043396,Sandwich,3,4.0,12.0,Other,In-store,2023-10-07
7301,TXN_2291079,Coffee,3,2.0,2.0,Cash,Takeaway,2023-10-07
7302,TXN_1911093,Tea,2,1.5,3.0,Digital Wallet,In-store,2023-10-07
7303,TXN_1450705,Cookie,5,1.0,5.0,Other,Takeaway,2023-10-07
7304,TXN_7936851,Sandwich,3,4.0,12.0,Other,Takeaway,2023-10-07
7305,TXN_6879752,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-10-07
7306,TXN_4134253,Tea,4,1.5,6.0,Cash,In-store,2023-10-07
7307,TXN_2435025,Juice,1,3.0,3.0,Cash,In-store,2023-10-08
7308,TXN_9697154,Tea,3,1.5,4.5,Credit Card,In-store,2023-10-08
7309,TXN_5255092,Sandwich,1,4.0,4.0,Other,Takeaway,2023-10-08
7310,TXN_4521701,Cake,4,3.0,12.0,Other,In-store,2023-10-08
7311,TXN_7899761,Juice,2,3.0,6.0,Other,In-store,2023-10-08
7312,TXN_1775884,Juice,4,3.0,12.0,Cash,Takeaway,2023-10-08
7313,TXN_4873173,Coffee,5,2.0,10.0,Cash,Takeaway,2023-10-08
7314,TXN_9147596,Coffee,2,3.0,4.0,Digital Wallet,Takeaway,2023-10-08
7315,TXN_8640383,Juice,2,3.0,6.0,Other,Takeaway,2023-10-08
7316,TXN_3824443,Smoothie,3,4.0,12.0,Other,In-store,2023-10-08
7317,TXN_9263299,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-10-08
7318,TXN_9212503,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-10-08
7319,TXN_4583957,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-10-08
7320,TXN_6540946,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-10-08
7321,TXN_1259671,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-10-08
7322,TXN_4778105,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-10-08
7323,TXN_1697299,Smoothie,3,4.0,12.0,Cash,In-store,2023-10-08
7324,TXN_5100579,Other,2,1.0,2.0,Cash,Takeaway,2023-10-08
7325,TXN_8127929,Other,5,1.0,5.0,Credit Card,Takeaway,2023-10-08
7326,TXN_5663260,Sandwich,4,3.0,16.0,Digital Wallet,Takeaway,2023-10-08
7327,TXN_8973563,Coffee,1,2.0,2.0,Other,Takeaway,2023-10-08
7328,TXN_4296023,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-10-08
7329,TXN_3471223,Coffee,1,2.0,2.0,Digital Wallet,In-store,2023-10-08
7330,TXN_5942011,Tea,1,1.5,1.5,Cash,Takeaway,2023-10-08
7331,TXN_4708410,Cake,4,3.0,12.0,Digital Wallet,In-store,2023-10-08
7332,TXN_1049697,Tea,3,3.0,4.5,Cash,In-store,2023-10-08
7333,TXN_7519611,Other,4,1.5,6.0,Credit Card,In-store,2023-10-08
7334,TXN_4877436,Juice,4,3.0,12.0,Other,Takeaway,2023-10-08
7335,TXN_9547091,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-10-08
7336,TXN_2851446,Salad,2,3.0,10.0,Credit Card,Takeaway,2023-10-08
7337,TXN_5132082,Salad,5,5.0,25.0,Other,Takeaway,2023-10-08
7338,TXN_1958525,Cookie,3,1.0,3.0,Other,Takeaway,2023-10-08
7339,TXN_3656884,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-10-08
7340,TXN_2185727,Salad,4,5.0,20.0,Digital Wallet,In-store,2023-10-08
7341,TXN_2145530,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-10-08
7342,TXN_7476348,Coffee,2,2.0,4.0,Other,In-store,2023-10-09
7343,TXN_8018572,Cookie,5,1.0,5.0,Other,In-store,2023-10-09
7344,TXN_9775984,Juice,2,3.0,6.0,Credit Card,In-store,2023-10-09
7345,TXN_1096690,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-10-09
7346,TXN_7119228,Other,4,3.0,12.0,Digital Wallet,Takeaway,2023-10-09
7347,TXN_8167311,Salad,1,5.0,5.0,Other,Takeaway,2023-10-09
7348,TXN_3986639,Salad,1,5.0,5.0,Credit Card,In-store,2023-10-09
7349,TXN_7645250,Juice,2,3.0,6.0,Other,Takeaway,2023-10-09
7350,TXN_8051289,Other,1,3.0,3.0,Other,In-store,2023-10-09
7351,TXN_5157516,Salad,3,5.0,15.0,Other,In-store,2023-10-09
7352,TXN_2864951,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-10-09
7353,TXN_4369292,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-10-09
7354,TXN_9531434,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-10-09
7355,TXN_8978924,Salad,5,5.0,25.0,Cash,Takeaway,2023-10-09
7356,TXN_3195257,Other,3,5.0,5.0,Cash,Takeaway,2023-10-09
7357,TXN_8258400,Other,5,5.0,25.0,Other,Takeaway,2023-10-09
7358,TXN_9406938,Salad,1,5.0,5.0,Other,Takeaway,2023-10-09
7359,TXN_9667219,Juice,4,3.0,12.0,Cash,In-store,2023-10-09
7360,TXN_8853997,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-10-09
7361,TXN_6575599,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-10-09
7362,TXN_2323650,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-10-09
7363,TXN_6007079,Other,2,1.0,2.0,Credit Card,In-store,2023-10-09
7364,TXN_1653570,Coffee,5,2.0,10.0,Other,Takeaway,2023-10-10
7365,TXN_2667131,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-10-10
7366,TXN_1346936,Cookie,5,1.0,5.0,Other,Takeaway,2023-10-10
7367,TXN_8020606,Cake,4,3.0,12.0,Other,Takeaway,2023-10-10
7368,TXN_4311086,Cake,4,3.0,12.0,Other,In-store,2023-10-10
7369,TXN_5968921,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-10-10
7370,TXN_4206256,Smoothie,3,4.0,12.0,Other,Takeaway,2023-10-10
7371,TXN_2897468,Salad,2,5.0,10.0,Cash,Takeaway,2023-10-10
7372,TXN_7909509,Smoothie,3,4.0,12.0,Other,Takeaway,2023-10-10
7373,TXN_8631468,Cake,1,3.0,3.0,Credit Card,In-store,2023-10-10
7374,TXN_9723314,Coffee,4,2.0,8.0,Cash,In-store,2023-10-10
7375,TXN_1048616,Tea,1,1.5,1.5,Cash,Takeaway,2023-10-10
7376,TXN_9603773,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-10-10
7377,TXN_9678108,Salad,3,5.0,15.0,Other,Takeaway,2023-10-10
7378,TXN_7791428,Smoothie,5,3.0,20.0,Digital Wallet,Takeaway,2023-10-10
7379,TXN_3938018,Coffee,3,2.0,8.0,Other,Takeaway,2023-10-10
7380,TXN_9367729,Coffee,2,2.0,4.0,Other,Takeaway,2023-10-10
7381,TXN_4563646,Juice,5,3.0,15.0,Cash,Takeaway,2023-10-10
7382,TXN_5036614,Smoothie,4,4.0,16.0,Digital Wallet,In-store,2023-10-10
7383,TXN_2564718,Salad,5,5.0,25.0,Other,Takeaway,2023-10-10
7384,TXN_9626624,Smoothie,3,4.0,12.0,Cash,In-store,2023-10-10
7385,TXN_3543930,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-10-10
7386,TXN_4366417,Sandwich,3,4.0,12.0,Other,Takeaway,2023-10-10
7387,TXN_2214698,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-10-10
7388,TXN_4092551,Juice,5,3.0,15.0,Credit Card,Takeaway,2023-10-11
7389,TXN_6235329,Salad,2,5.0,10.0,Digital Wallet,In-store,2023-10-11
7390,TXN_6928137,Cake,3,3.0,9.0,Digital Wallet,In-store,2023-10-11
7391,TXN_3443235,Sandwich,5,4.0,20.0,Other,Takeaway,2023-10-11
7392,TXN_4896948,Cake,3,3.0,12.0,Other,Takeaway,2023-10-11
7393,TXN_5727550,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-10-11
7394,TXN_7221126,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-10-11
7395,TXN_7402846,Juice,3,3.0,6.0,Credit Card,Takeaway,2023-10-11
7396,TXN_4567429,Tea,3,1.5,4.5,Cash,Takeaway,2023-10-11
7397,TXN_1646009,Other,4,5.0,20.0,Credit Card,Takeaway,2023-10-11
7398,TXN_1222338,Cookie,1,1.0,1.0,Other,In-store,2023-10-11
7399,TXN_2258091,Juice,2,3.0,6.0,Other,In-store,2023-10-11
7400,TXN_2084232,Other,4,1.5,6.0,Digital Wallet,Takeaway,2023-10-11
7401,TXN_3423451,Salad,4,5.0,20.0,Cash,Takeaway,2023-10-11
7402,TXN_9537106,Other,3,4.0,12.0,Other,Takeaway,2023-10-11
7403,TXN_2513558,Juice,4,3.0,12.0,Other,Takeaway,2023-10-11
7404,TXN_2464879,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-10-11
7405,TXN_2953908,Coffee,5,2.0,10.0,Credit Card,In-store,2023-10-11
7406,TXN_4243591,Cake,4,3.0,12.0,Credit Card,In-store,2023-10-11
7407,TXN_5470087,Salad,2,5.0,10.0,Other,Takeaway,2023-10-11
7408,TXN_8878830,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-10-11
7409,TXN_8699110,Salad,3,5.0,15.0,Other,Takeaway,2023-10-11
7410,TXN_7145672,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-10-11
7411,TXN_4543793,Sandwich,2,4.0,8.0,Cash,In-store,2023-10-12
7412,TXN_3209025,Salad,2,5.0,10.0,Cash,Takeaway,2023-10-12
7413,TXN_3863163,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-10-12
7414,TXN_4890770,Coffee,4,2.0,8.0,Other,Takeaway,2023-10-12
7415,TXN_2020318,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-10-12
7416,TXN_4046095,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-10-12
7417,TXN_6467618,Tea,3,1.5,4.5,Other,Takeaway,2023-10-12
7418,TXN_1148060,Cookie,5,1.0,5.0,Cash,Takeaway,2023-10-12
7419,TXN_1203191,Coffee,5,2.0,10.0,Other,In-store,2023-10-12
7420,TXN_4462052,Cookie,1,1.0,1.0,Cash,In-store,2023-10-12
7421,TXN_2032049,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-10-12
7422,TXN_8153550,Cookie,2,1.0,2.0,Cash,Takeaway,2023-10-12
7423,TXN_4639621,Coffee,2,3.0,4.0,Other,In-store,2023-10-12
7424,TXN_6778177,Cookie,4,1.0,4.0,Other,Takeaway,2023-10-12
7425,TXN_1613996,Juice,2,3.0,6.0,Other,In-store,2023-10-12
7426,TXN_8153957,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-10-12
7427,TXN_9507568,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-10-12
7428,TXN_8397209,Other,3,1.5,4.5,Cash,In-store,2023-10-12
7429,TXN_1963345,Smoothie,4,4.0,16.0,Other,In-store,2023-10-12
7430,TXN_7835785,Salad,1,5.0,5.0,Cash,In-store,2023-10-12
7431,TXN_3741197,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-10-13
7432,TXN_6929413,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-10-13
7433,TXN_3889213,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-10-13
7434,TXN_7902691,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-10-13
7435,TXN_5609139,Other,2,1.5,3.0,Digital Wallet,Takeaway,2023-10-13
7436,TXN_6761273,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-10-13
7437,TXN_5921650,Salad,3,5.0,20.0,Other,In-store,2023-10-13
7438,TXN_1372003,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-10-13
7439,TXN_3665727,Cookie,1,1.0,1.0,Other,In-store,2023-10-13
7440,TXN_2262195,Smoothie,3,4.0,12.0,Cash,Takeaway,2023-10-13
7441,TXN_8330837,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-10-13
7442,TXN_7950226,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-10-13
7443,TXN_7413282,Cake,5,3.0,15.0,Other,Takeaway,2023-10-13
7444,TXN_3227673,Cookie,1,1.0,1.0,Cash,Takeaway,2023-10-13
7445,TXN_2534066,Salad,2,5.0,10.0,Cash,Takeaway,2023-10-13
7446,TXN_3888864,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-10-13
7447,TXN_1603186,Cake,3,3.0,9.0,Cash,Takeaway,2023-10-13
7448,TXN_5616583,Smoothie,1,4.0,4.0,Other,Takeaway,2023-10-13
7449,TXN_4661976,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-10-13
7450,TXN_2560137,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-13
7451,TXN_1045022,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-10-13
7452,TXN_4298189,Coffee,1,2.0,2.0,Digital Wallet,In-store,2023-10-13
7453,TXN_6850528,Cookie,3,1.0,3.0,Cash,In-store,2023-10-13
7454,TXN_7944534,Tea,2,3.0,3.0,Digital Wallet,In-store,2023-10-13
7455,TXN_5604797,Coffee,1,2.0,2.0,Cash,In-store,2023-10-13
7456,TXN_7478389,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-10-13
7457,TXN_5396727,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-10-13
7458,TXN_1561430,Tea,2,1.5,3.0,Other,Takeaway,2023-10-13
7459,TXN_6483589,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-10-13
7460,TXN_6206792,Tea,3,3.0,6.0,Credit Card,Takeaway,2023-10-13
7461,TXN_6071866,Tea,4,1.5,6.0,Other,Takeaway,2023-10-14
7462,TXN_1248266,Salad,3,5.0,15.0,Credit Card,In-store,2023-10-14
7463,TXN_7916758,Smoothie,1,4.0,4.0,Other,Takeaway,2023-10-14
7464,TXN_9996968,Sandwich,1,3.0,4.0,Cash,In-store,2023-10-14
7465,TXN_8345383,Tea,5,1.5,7.5,Other,Takeaway,2023-10-14
7466,TXN_6190857,Tea,1,1.5,1.5,Other,In-store,2023-10-14
7467,TXN_1196223,Juice,3,3.0,9.0,Digital Wallet,In-store,2023-10-14
7468,TXN_4650611,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-10-14
7469,TXN_2576936,Cake,3,3.0,9.0,Cash,Takeaway,2023-10-14
7470,TXN_9606045,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-10-14
7471,TXN_4536827,Cookie,3,3.0,3.0,Digital Wallet,Takeaway,2023-10-14
7472,TXN_8413949,Juice,1,3.0,3.0,Credit Card,In-store,2023-10-14
7473,TXN_8964812,Salad,4,3.0,20.0,Digital Wallet,Takeaway,2023-10-14
7474,TXN_9176533,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-10-14
7475,TXN_7809290,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-14
7476,TXN_8955306,Coffee,3,2.0,6.0,Credit Card,In-store,2023-10-14
7477,TXN_4493176,Tea,3,1.5,4.5,Other,Takeaway,2023-10-14
7478,TXN_1427963,Coffee,1,2.0,2.0,Cash,Takeaway,2023-10-14
7479,TXN_7692019,Juice,3,3.0,9.0,Other,In-store,2023-10-14
7480,TXN_4849180,Other,5,3.0,15.0,Credit Card,In-store,2023-10-14
7481,TXN_1122699,Other,5,5.0,25.0,Digital Wallet,In-store,2023-10-14
7482,TXN_4055876,Other,3,5.0,15.0,Credit Card,In-store,2023-10-15
7483,TXN_7062893,Smoothie,2,4.0,8.0,Digital Wallet,In-store,2023-10-15
7484,TXN_8398059,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-15
7485,TXN_5852244,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-10-15
7486,TXN_4767609,Coffee,3,2.0,6.0,Digital Wallet,In-store,2023-10-15
7487,TXN_8782513,Sandwich,5,4.0,20.0,Other,Takeaway,2023-10-15
7488,TXN_9212052,Salad,4,5.0,20.0,Cash,Takeaway,2023-10-15
7489,TXN_6805057,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-10-15
7490,TXN_6098702,Coffee,3,2.0,6.0,Credit Card,Takeaway,2023-10-15
7491,TXN_6867995,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-10-15
7492,TXN_9836829,Cookie,3,1.0,5.0,Other,Takeaway,2023-10-15
